RxNodeID,FreqInGHz,BandwidthMHz,N0,RSSI,BestRSRP,BestRSRPNode,BestSINR,RoIDbm,BestCouplingLoss,MaxTxAg,MaxRxAg,AssoTxAg,AssoRxAg,MaxTransmitBeamID
9444,0.7,1.728,-104.62456261857125,9.148372103332359e-07,-63.944021564507125,257,-1.0330333629640123,-1000,-102.31902156450712,11.773806339828303,-1000,6.474461305425409,0,0
4964,0.7,1.728,-104.62456261857125,5.1972863403815775e-08,-75.58103824987946,279,0.5611012691129957,-1000,-113.95603824987946,12.018522875031952,-1000,10.882402268697545,0,0
4993,0.7,1.728,-104.62456261857125,5.2581151047122545e-08,-72.89533281126339,9,16.170913148414428,-1000,-111.27033281126339,16.062643433480602,-1000,16.062643433480602,0,0
7853,0.7,1.728,-104.62456261857125,0.00013352894120201837,-38.754412212350246,14,26.301144398517913,-1000,-77.12941221235025,15.911212029417076,-1000,15.911212029417076,0,0
9189,0.7,1.728,-104.62456261857125,5.940299271489035e-09,-84.3651972944182,273,2.0548711420293984,-1000,-122.7401972944182,12.958011955370957,-1000,9.46000256525052,0,0
956,0.7,1.728,-104.62456261857125,6.114483542163834e-07,-62.369278571668104,129,12.589630305306216,-1000,-100.7442785716681,14.223393845908886,-1000,14.223393845908886,0,0
4347,0.7,1.728,-104.62456261857125,7.116974034825554e-09,-82.25004836421496,263,7.103803573187292,-1000,-120.62504836421496,13.11608624601773,-1000,13.11608624601773,0,0
6093,0.7,1.728,-104.62456261857125,1.264986552987588e-08,-80.1646454822024,11,5.0325831035475375,-1000,-118.5396454822024,12.005368771694695,-1000,12.005368771694695,0,0
6352,0.7,1.728,-104.62456261857125,1.559752328410934e-08,-78.90599835443714,267,6.727909759689382,-1000,-117.28099835443714,13.053083424972698,-1000,13.053083424972698,0,0
6628,0.7,1.728,-104.62456261857125,1.38756587739995e-07,-72.06472186119508,140,-0.9066796838137918,-1000,-110.43972186119508,12.04074764298054,-1000,9.30090354374014,0,0
8284,0.7,1.728,-104.62456261857125,3.0245560029328387e-06,-55.20409992762512,143,26.07206317405135,-1000,-93.57909992762512,15.554401804292787,-1000,15.554401804292787,0,0
8423,0.7,1.728,-104.62456261857125,2.3064186227510755e-07,-69.62711679761519,272,-0.4791852009725375,-1000,-108.00211679761519,13.413368246392963,-1000,7.141783680977434,0,0
1102,0.7,1.728,-104.62456261857125,4.01582395072387e-07,-64.11327288094705,129,14.511783202098428,-1000,-102.48827288094705,9.784581531706662,-1000,-5.833672298605316,0,0
3763,0.7,1.728,-104.62456261857125,3.370950425423921e-08,-74.76466770709737,134,20.104494729615524,-1000,-113.13966770709737,15.694676846997163,-1000,15.694676846997163,0,0
4544,0.7,1.728,-104.62456261857125,0.00034431118023375325,-34.6582216517711,136,21.934016082018083,-1000,-73.0332216517711,14.558486074844007,-1000,14.558486074844007,0,0
5825,0.7,1.728,-104.62456261857125,3.2481863169095927e-09,-87.38729090659491,138,1.0801946061263834,-1000,-125.76229090659491,14.533332745028224,-1000,14.533332745028224,0,0
8470,0.7,1.728,-104.62456261857125,3.5339233293405646e-05,-44.767600596045526,16,12.269772777692715,-1000,-83.14260059604553,10.292049330505783,-1000,8.097589227140075,0,0
8710,0.7,1.728,-104.62456261857125,5.345793242363751e-08,-72.84146390075836,144,15.468091500151587,-1000,-111.21646390075836,9.408588301491937,-1000,-13.961986150140687,0,0
1352,0.7,1.728,-104.62456261857125,1.8420818191683614e-08,-80.40139525464325,6,-0.08792391782718312,-1000,-118.77639525464325,12.705450629112967,-1000,12.705450629112967,0,0
1811,0.7,1.728,-104.62456261857125,9.743860625641123e-07,-60.200868147030945,130,16.880038281204918,-1000,-98.57586814703095,9.21054338425624,-1000,-8.91353076371822,0,0
1837,0.7,1.728,-104.62456261857125,4.795360873554829e-08,-73.30820130310263,2,15.65944423477697,-1000,-111.68320130310263,10.793917833056671,-1000,10.793917833056671,0,0
6298,0.7,1.728,-104.62456261857125,4.681823803308453e-06,-53.30931967069283,11,25.077325751934183,-1000,-91.68431967069283,9.202631052259587,-1000,1.4273880492468418,0,0
4397,0.7,1.728,-104.62456261857125,5.501087479928842e-05,-44.567457739547876,264,2.4056839922817375,-1000,-82.94245773954788,11.865704642263605,-1000,9.382323945703835,0,0
8180,0.7,1.728,-104.62456261857125,1.7049581657555028e-08,-80.08959148767886,271,1.3047764390573207,-1000,-118.46459148767886,12.993327453044063,-1000,12.993327453044063,0,0
8457,0.7,1.728,-104.62456261857125,2.4934042447650242e-05,-46.079103518623725,16,19.630514075093032,-1000,-84.45410351862373,13.741050737422556,-1000,13.741050737422556,0,0
8490,0.7,1.728,-104.62456261857125,3.809611801589757e-08,-79.03895780128468,16,-3.124628547007461,-1000,-117.41395780128468,13.082955697916077,-1000,7.490616959573899,0,0
2024,0.7,1.728,-104.62456261857125,1.8372604668604297e-05,-47.905330378149486,3,8.72128119462571,-1000,-86.28033037814949,15.57039997742792,-1000,15.57039997742792,0,0
2115,0.7,1.728,-104.62456261857125,9.95979633310607e-08,-73.23326993949156,3,-0.40166524010179216,-1000,-111.60826993949156,12.151002558176401,-1000,6.4913967036845985,0,0
3071,0.7,1.728,-104.62456261857125,0.00012308185199416186,-39.953714061216616,14,6.620010676420975,-1000,-78.32871406121662,12.75399873678019,-1000,8.854765900407905,0,0
4313,0.7,1.728,-104.62456261857125,0.0005997879416032995,-32.395523797435985,135,13.846998631206425,-1000,-70.77052379743598,12.407548952487343,-1000,12.407548952487343,0,0
7866,0.7,1.728,-104.62456261857125,1.2989285282066834e-06,-59.72624967989783,142,6.58407610639658,-1000,-98.10124967989783,12.421610992299193,-1000,12.421610992299193,0,0
9821,0.7,1.728,-104.62456261857125,3.8909552576222556e-08,-74.17663120460941,146,17.463377718910877,-1000,-112.55163120460941,15.693343189438,-1000,15.693343189438,0,0
5719,0.7,1.728,-104.62456261857125,1.979489180673669e-08,-78.88286792758673,300,2.7529559635948715,-1000,-117.25786792758673,12.753735462120522,-1000,4.102418655531475,0,0
1185,0.7,1.728,-104.62456261857125,1.2350601188532113e-08,-79.85893028695268,135,7.086603647487493,-1000,-118.23393028695268,13.569682982579296,-1000,13.569682982579296,0,0
1404,0.7,1.728,-104.62456261857125,4.1969459781333824e-08,-73.85575770267741,2,17.036366409121513,-1000,-112.23075770267741,10.084606343552542,-1000,10.05753604282317,0,0
2393,0.7,1.728,-104.62456261857125,2.3890700883613435e-05,-46.8324921567736,132,8.179622205553876,-1000,-85.2074921567736,12.920610986032738,-1000,12.920610986032738,0,0
2628,0.7,1.728,-104.62456261857125,5.232781888322243e-07,-62.859419289773314,132,19.65704016432619,-1000,-101.23441928977331,16.433970438620637,-1000,16.433970438620637,0,0
4053,0.7,1.728,-104.62456261857125,3.157516867239972e-07,-65.01954075407048,7,25.232729047245925,-1000,-103.39454075407048,16.798423447294805,-1000,16.798423447294805,0,0
4591,0.7,1.728,-104.62456261857125,1.419787990181912e-09,-89.72415024421775,8,4.783233578152931,-1000,-128.09915024421775,16.058142816912323,-1000,16.058142816912323,0,0
5189,0.7,1.728,-104.62456261857125,8.519546143871931e-09,-82.87130133045385,149,1.869276306173802,-1000,-121.24630133045385,13.30208610232772,-1000,13.30208610232772,0,0
5732,0.7,1.728,-104.62456261857125,0.00010354838825840307,-43.203364332358476,138,-0.6636657814530338,-1000,-81.57836433235848,13.853627029600528,-1000,13.853627029600528,0,0
8145,0.7,1.728,-104.62456261857125,0.0012455154828751199,-29.572276482784474,15,8.904367674347384,-1000,-67.94727648278447,11.975773496364187,-1000,10.4443295954308,0,0
9085,0.7,1.728,-104.62456261857125,1.2850631899010853e-08,-79.59039097842007,273,7.7108319818030395,-1000,-117.96539097842007,14.774914379425763,-1000,14.774914379425763,0,0
9741,0.7,1.728,-104.62456261857125,6.408256654902028e-08,-73.55933819092553,146,3.4259416393808664,-1000,-111.93433819092553,13.18463097350631,-1000,13.18463097350631,0,0
6529,0.7,1.728,-104.62456261857125,1.0214779887415837e-08,-80.22374198109254,140,11.221556796397877,-1000,-118.59874198109254,16.364796317330182,-1000,16.364796317330182,0,0
8428,0.7,1.728,-104.62456261857125,2.0785465795303665e-06,-57.045421098234755,16,12.782443555499277,-1000,-95.42042109823475,12.082733409238818,-1000,12.082733409238818,0,0
1918,0.7,1.728,-104.62456261857125,2.0383898873363616e-07,-66.95257093608004,259,19.780384121305033,-1000,-105.32757093608004,15.141918956851107,-1000,15.141918956851107,0,0
4450,0.7,1.728,-104.62456261857125,3.0709577373847582e-09,-86.26532117960869,148,5.234744362148476,-1000,-124.64032117960869,14.457135879992162,-1000,14.457135879992162,0,0
4439,0.7,1.728,-104.62456261857125,2.9214529089590396e-08,-78.48491493871813,265,-0.25739455866340677,-1000,-116.85991493871813,13.246799578777605,-1000,13.246799578777605,0,0
7639,0.7,1.728,-104.62456261857125,8.779631788719623e-08,-70.58927926505937,14,22.556058464310723,-1000,-108.96427926505937,16.69664035423538,-1000,16.69664035423538,0,0
9207,0.7,1.728,-104.62456261857125,3.0889352701455744e-05,-47.255597515398335,163,1.9247672091798407,-1000,-85.63059751539834,11.729298419408332,-1000,11.380860047682408,0,0
9475,0.7,1.728,-104.62456261857125,5.757730128301964e-06,-55.62913480141526,18,-0.4319592995288488,-1000,-94.00413480141526,12.257976483899697,-1000,10.786108486151033,0,0
9530,0.7,1.728,-104.62456261857125,0.10035203787786671,-10.154172893805857,274,14.002822670640036,-1000,-48.52917289380586,10.291875256398447,-1000,9.374421328671568,0,0
3003,0.7,1.728,-104.62456261857125,6.580679240483731e-08,-72.2339276809233,5,9.970303854364815,-1000,-110.6089276809233,16.485831655463734,-1000,16.485831655463734,0,0
8432,0.7,1.728,-104.62456261857125,4.5089917083707145e-06,-56.634972541338854,144,-0.32486028172584014,-1000,-95.00997254133885,13.536530636577915,-1000,7.055422211655863,0,0
549,0.7,1.728,-104.62456261857125,2.1508999057176475e-08,-77.03362341039008,0,10.635769928245395,-1000,-115.40862341039008,14.122814101848654,-1000,14.122814101848654,0,0
911,0.7,1.728,-104.62456261857125,2.866253742078208e-08,-76.37902367310144,257,6.1059182691078036,-1000,-114.75402367310144,14.04717911926889,-1000,14.04717911926889,0,0
3376,0.7,1.728,-104.62456261857125,2.12454725052702e-07,-66.7838877948741,261,18.82507695530731,-1000,-105.1588877948741,11.842532711402942,-1000,11.842532711402942,0,0
5618,0.7,1.728,-104.62456261857125,1.4249390241968847e-08,-81.81075939290773,10,-0.6523688329063049,-1000,-120.18575939290773,13.51965636779219,-1000,13.51965636779219,0,0
8255,0.7,1.728,-104.62456261857125,9.491938043001838e-08,-72.3830078688881,133,1.917427327073483,-1000,-110.7580078688881,11.889716398064229,-1000,8.751931759257815,0,0
944,0.7,1.728,-104.62456261857125,0.0006400386841794525,-31.953573252822864,257,24.428908112099258,-1000,-70.32857325282286,9.328791688948876,-1000,-3.8628331117200165,0,0
993,0.7,1.728,-104.62456261857125,1.16298221807236e-06,-59.3969586847755,1,19.134236825549905,-1000,-97.7719586847755,14.038596146417415,-1000,14.038596146417415,0,0
1070,0.7,1.728,-104.62456261857125,2.394759279474048e-05,-47.38380765572933,1,5.07071277033463,-1000,-85.75880765572933,10.737369530165067,-1000,7.310077432707384,0,0
3583,0.7,1.728,-104.62456261857125,1.3344501801458448e-07,-71.30242560383553,16,0.9629730830938712,-1000,-109.67742560383553,13.523943673554104,-1000,13.523943673554104,0,0
6806,0.7,1.728,-104.62456261857125,5.881797384439989e-06,-52.317688941408335,140,25.302897401552116,-1000,-90.69268894140833,14.576614527809816,-1000,14.576614527809816,0,0
9586,0.7,1.728,-104.62456261857125,2.8780562429460985e-08,-78.95074698744769,146,-1.0048808724284441,-1000,-117.32574698744769,10.583483059543518,-1000,9.580927762623366,0,0
1137,0.7,1.728,-104.62456261857125,1.4912378817456984e-05,-49.11046322223443,1,6.674656385515561,-1000,-87.48546322223443,10.601143757483054,-1000,7.3822147401024765,0,0
1266,0.7,1.728,-104.62456261857125,3.0931430097344616e-06,-57.12196652995435,129,2.2592289683363305,-1000,-95.49696652995435,14.265672554665558,-1000,14.265672554665558,0,0
7204,0.7,1.728,-104.62456261857125,4.9479984308108956e-05,-43.1477612761785,269,16.691174263413686,-1000,-81.5227612761785,8.980815504529142,-1000,-4.285191975952891,0,0
7300,0.7,1.728,-104.62456261857125,1.6037242212083309e-07,-68.02701326276676,141,17.40044879902524,-1000,-106.40201326276676,15.915832369014742,-1000,15.915832369014742,0,0
8616,0.7,1.728,-104.62456261857125,2.1899032983431387e-08,-77.17422029119837,16,8.462592386541502,-1000,-115.54922029119837,14.895721210895104,-1000,14.895721210895104,0,0
9039,0.7,1.728,-104.62456261857125,8.99042198225979e-09,-82.69898210432822,145,1.7153178581178565,-1000,-121.07398210432822,14.54656501330605,-1000,14.54656501330605,0,0
1619,0.7,1.728,-104.62456261857125,1.1495561350165276e-05,-50.747624319109946,0,4.371092152941962,-1000,-89.12262431910995,14.10723396503704,-1000,14.10723396503704,0,0
2603,0.7,1.728,-104.62456261857125,1.3389410580300755e-09,-92.51549886727383,132,-1.428659647818506,-1000,-130.89049886727383,12.70397585321603,-1000,12.70397585321603,0,0
2609,0.7,1.728,-104.62456261857125,0.11600978758656884,-9.364999204267285,132,26.396594327267998,-1000,-47.739999204267285,11.911878886331216,-1000,11.911878886331216,0,0
6684,0.7,1.728,-104.62456261857125,3.937202747112303e-09,-85.33465704057883,282,4.624491900398539,-1000,-123.70965704057883,13.639421531462073,-1000,13.639421531462073,0,0
9615,0.7,1.728,-104.62456261857125,2.797628547152688e-08,-75.647169001565,274,15.710578668782205,-1000,-114.022169001565,11.62587029608179,-1000,11.62587029608179,0,0
5384,0.7,1.728,-104.62456261857125,4.400884522643833e-07,-63.63043588277725,10,18.16027489530265,-1000,-102.00543588277725,8.744827660096476,-1000,-2.6860459982114113,0,0
8502,0.7,1.728,-104.62456261857125,3.812623627023282e-08,-74.30063623320792,144,15.795283055151245,-1000,-112.67563623320792,15.765240267680733,-1000,15.765240267680733,0,0
3944,0.7,1.728,-104.62456261857125,8.795044354588152e-07,-60.86255095598631,263,11.382465415889861,-1000,-99.23755095598631,9.112641970987744,-1000,-1.5741830910405383,0,0
5182,0.7,1.728,-104.62456261857125,1.720163367108973e-08,-80.48573567856322,2,0.3445673269036007,-1000,-118.86073567856322,11.919028817366907,-1000,10.82971348172639,0,0
7794,0.7,1.728,-104.62456261857125,1.3051158718345698e-06,-58.95605117129048,14,15.808308847061035,-1000,-97.33105117129048,13.148980425240593,-1000,13.148980425240593,0,0
5594,0.7,1.728,-104.62456261857125,3.5655751457643953e-06,-55.047821909888285,137,8.538155095019214,-1000,-93.42282190988828,14.072684328296125,-1000,14.072684328296125,0,0
8045,0.7,1.728,-104.62456261857125,3.961987134412246e-09,-86.45861132668125,144,1.2322300212389337,-1000,-124.83361132668125,13.069110836253138,-1000,13.069110836253138,0,0
8543,0.7,1.728,-104.62456261857125,1.2270249511140174e-09,-95.00796263871331,144,-4.604940644334846,-1000,-133.3829626387133,9.262329662499495,-1000,-37.27462588544054,0,0
5139,0.7,1.728,-104.62456261857125,8.431029145133141e-06,-50.7526588271848,265,25.77846992011375,-1000,-89.1276588271848,16.14451444764337,-1000,16.14451444764337,0,0
5326,0.7,1.728,-104.62456261857125,1.6997420679814077e-07,-69.56029810286682,9,2.707732637735461,-1000,-107.93529810286682,16.344489971105673,-1000,16.344489971105673,0,0
6539,0.7,1.728,-104.62456261857125,2.2115986597318863e-08,-80.38423197050574,268,-1.5111884919035248,-1000,-118.75923197050574,12.221916688026063,-1000,6.561190334377677,0,0
7712,0.7,1.728,-104.62456261857125,9.792534209227744e-06,-50.188042666629315,14,16.461823432534345,-1000,-88.56304266662931,9.467914189719512,-1000,-1.2051034428751164,0,0
8185,0.7,1.728,-104.62456261857125,5.898321844771745e-07,-62.623518381683795,271,11.015696764387684,-1000,-100.9985183816838,13.867887403769036,-1000,13.867887403769036,0,0
1152,0.7,1.728,-104.62456261857125,2.778392874822529e-07,-67.64763340680011,135,2.101159840091597,-1000,-106.02263340680011,14.822163363473209,-1000,8.595436971604268,0,0
1517,0.7,1.728,-104.62456261857125,2.436553420135617e-06,-56.18194502116694,130,19.389019193778495,-1000,-94.55694502116694,12.519249830721094,-1000,12.519249830721094,0,0
5988,0.7,1.728,-104.62456261857125,6.36825512854507e-06,-52.06781979122529,11,15.988503119674093,-1000,-90.44281979122529,9.855325693237564,-1000,3.895838384355067,0,0
7301,0.7,1.728,-104.62456261857125,1.641278023019081e-08,-78.596214681003,13,7.259231577340927,-1000,-116.971214681003,15.432323581154476,-1000,15.432323581154476,0,0
7793,0.7,1.728,-104.62456261857125,0.00016411070142073264,-38.63347960751325,142,7.031651546929631,-1000,-77.00847960751325,12.430366425951092,-1000,10.81923344231743,0,0
8699,0.7,1.728,-104.62456261857125,7.273594314438415e-09,-84.59469999303633,16,-0.39481169276886874,-1000,-122.96969999303633,9.285496453940368,-1000,-23.84713087202192,0,0
8934,0.7,1.728,-104.62456261857125,2.2302265790845644e-08,-77.41826503788755,17,6.368281737585903,-1000,-115.79326503788755,15.030488762417578,-1000,15.030488762417578,0,0
1289,0.7,1.728,-104.62456261857125,2.5480510745289346e-07,-66.88312096027245,136,6.141426457426675,-1000,-105.25812096027245,12.82672433492814,-1000,7.63057626140654,0,0
1302,0.7,1.728,-104.62456261857125,9.14109924688879e-08,-70.79610077929013,257,10.087048896209097,-1000,-109.17110077929013,15.133598424512234,-1000,15.133598424512234,0,0
3215,0.7,1.728,-104.62456261857125,2.98515169415256e-06,-56.412016175346295,133,5.133197481540442,-1000,-94.7870161753463,11.544715906040125,-1000,9.02944504636515,0,0
7752,0.7,1.728,-104.62456261857125,1.9375728126751687e-07,-69.79344719248328,260,0.7182039212979134,-1000,-108.16844719248328,11.941102320405241,-1000,6.180921984561122,0,0
5728,0.7,1.728,-104.62456261857125,7.01085388281229e-08,-75.96356797862214,138,-2.474221834083494,-1000,-114.33856797862214,8.743030141403311,-1000,-35.32020298231319,0,0
6018,0.7,1.728,-104.62456261857125,1.0605063019868865e-05,-52.04766250565656,11,1.5531351642725681,-1000,-90.42266250565656,16.77957319551581,-1000,16.77957319551581,0,0
6107,0.7,1.728,-104.62456261857125,9.015459374903344e-10,-93.54492889186332,267,-0.16740202593018694,-1000,-131.91992889186332,12.569054014161924,-1000,10.424207624883397,0,0
6238,0.7,1.728,-104.62456261857125,3.9812045765973825e-06,-56.061867875611995,139,2.163206304574672,-1000,-94.436867875612,12.192796716756845,-1000,10.407239292373898,0,0
6527,0.7,1.728,-104.62456261857125,1.8995422302340058e-07,-67.33996289468203,140,15.295191827652673,-1000,-105.71496289468203,9.223559571883738,-1000,0.747162335146597,0,0
9443,0.7,1.728,-104.62456261857125,2.4635473366733117e-05,-46.15627812911971,274,17.775331507905804,-1000,-84.53127812911971,13.24539716712614,-1000,13.24539716712614,0,0
3645,0.7,1.728,-104.62456261857125,6.978097131773095e-08,-73.01535140260762,6,4.009430151697657,-1000,-111.39035140260762,12.274828711295918,-1000,10.019917897071075,0,0
4245,0.7,1.728,-104.62456261857125,0.0011964497154365538,-31.429563213705265,263,1.785905159377748,-1000,-69.80456321370526,10.636334313232986,-1000,4.985175542757542,0,0
5238,0.7,1.728,-104.62456261857125,6.668214521438018e-06,-54.37048299271561,8,0.839996806264601,-1000,-92.74548299271561,11.890607853295478,-1000,9.462526734577645,0,0
5789,0.7,1.728,-104.62456261857125,0.00035233104534396274,-35.638744611992365,138,5.3655468632454415,-1000,-74.01374461199237,9.32990839114903,-1000,-15.552064150235875,0,0
7621,0.7,1.728,-104.62456261857125,1.7676543805355637e-08,-79.45691771979344,133,2.5191079656711395,-1000,-117.83191771979344,14.075805931579396,-1000,9.777469191816948,0,0
8987,0.7,1.728,-104.62456261857125,1.0607733368160103e-05,-49.95525106300008,163,13.01904387869736,-1000,-88.33025106300008,13.103682384976848,-1000,13.103682384976848,0,0
1999,0.7,1.728,-104.62456261857125,2.1648153430985277e-05,-49.07393291091695,131,1.254613502546988,-1000,-87.44893291091695,13.597608366719928,-1000,8.5444068702101,0,0
2015,0.7,1.728,-104.62456261857125,5.360729450242116e-05,-43.09995882153822,3,10.245217997794526,-1000,-81.47495882153822,10.868767480775938,-1000,10.487712130341388,0,0
3951,0.7,1.728,-104.62456261857125,0.0003391541741484037,-34.82453550814506,263,15.224157379023026,-1000,-73.19953550814506,12.934366391422683,-1000,12.934366391422683,0,0
4376,0.7,1.728,-104.62456261857125,2.2530653555282486e-06,-56.57501416973423,263,16.20846014646125,-1000,-94.95001416973423,9.822500787570291,-1000,0.569205668353252,0,0
4788,0.7,1.728,-104.62456261857125,2.764284829868418e-07,-65.8104585193218,8,12.717623662538642,-1000,-104.1854585193218,8.737705665112342,-1000,-30.11876915102001,0,0
686,0.7,1.728,-104.62456261857125,0.0013663034334787806,-28.80534543258021,0,14.233866114901573,-1000,-67.18034543258021,9.79552843357314,-1000,7.206410186076317,0,0
4008,0.7,1.728,-104.62456261857125,3.2611556204655314e-05,-46.35634795186067,135,3.8794838434251346,-1000,-84.73134795186067,12.774342760577088,-1000,9.459352342181088,0,0
8343,0.7,1.728,-104.62456261857125,1.5344744509430564e-05,-49.511761299519634,271,4.302628050331933,-1000,-87.88676129951963,12.193881104618681,-1000,9.224904262247847,0,0
3228,0.7,1.728,-104.62456261857125,4.202774253165013e-08,-76.31393591560675,133,0.9768180760764125,-1000,-114.68893591560675,12.062987697179043,-1000,12.062987697179043,0,0
4167,0.7,1.728,-104.62456261857125,1.48498983730288e-07,-71.03040891745076,148,0.5422259865745218,-1000,-109.40540891745076,14.119492179445205,-1000,6.311795167196077,0,0
5261,0.7,1.728,-104.62456261857125,1.3313352685910746e-07,-70.47334525351977,9,3.145782777179562,-1000,-108.84834525351977,12.144159685433387,-1000,12.144159685433387,0,0
8534,0.7,1.728,-104.62456261857125,2.508988890246634e-09,-89.12672193163075,16,-0.22003207304922512,-1000,-127.50172193163075,9.285041832786995,-1000,-34.238074754388165,0,0
2157,0.7,1.728,-104.62456261857125,0.006316769166738971,-22.046977136865934,259,19.19790418782606,-1000,-60.421977136865934,15.558393463786771,-1000,15.558393463786771,0,0
3622,0.7,1.728,-104.62456261857125,3.3264114923825764e-07,-65.44769757825911,6,7.795606246581471,-1000,-103.82269757825911,12.33521932965622,-1000,10.789546243437144,0,0
4054,0.7,1.728,-104.62456261857125,8.214488260355144e-09,-81.48506691341886,263,8.059176468249163,-1000,-119.86006691341886,16.52049719317325,-1000,16.52049719317325,0,0
7741,0.7,1.728,-104.62456261857125,5.0028776771251e-07,-63.59696981518999,14,8.377532634507418,-1000,-101.97196981519,11.46856208789076,-1000,10.914762659578187,0,0
4557,0.7,1.728,-104.62456261857125,4.671305900780186e-08,-77.1332312452392,8,-1.5049066651238263,-1000,-115.5082312452392,12.394291900411083,-1000,6.431813110032866,0,0
5852,0.7,1.728,-104.62456261857125,1.0477622932769571e-05,-50.11956592092906,266,11.1345817104702,-1000,-88.49456592092906,13.365709417576628,-1000,13.365709417576628,0,0
6428,0.7,1.728,-104.62456261857125,7.969918318132137e-06,-55.610404151300145,13,-2.789005577633006,-1000,-93.98540415130014,11.67230676388865,-1000,10.568702107943759,0,0
8146,0.7,1.728,-104.62456261857125,6.323016548112578e-09,-83.40595158381387,31,4.142885715564233,-1000,-121.78095158381387,8.875709304825236,-1000,8.875709304825236,0,0
8430,0.7,1.728,-104.62456261857125,5.396255448740755e-05,-44.65325078461609,261,2.3995694115580193,-1000,-83.02825078461609,15.464487194372202,-1000,10.140855603917943,0,0
1582,0.7,1.728,-104.62456261857125,5.970683394453946e-07,-62.55235656574949,2,11.270759209183495,-1000,-100.92735656574949,9.690889294893566,-1000,-11.061462810411333,0,0
2953,0.7,1.728,-104.62456261857125,4.694017296373013e-06,-53.341461171967126,261,18.797622711183465,-1000,-91.71646117196713,13.72441487897676,-1000,13.72441487897676,0,0
4196,0.7,1.728,-104.62456261857125,4.4736363190737917e-07,-63.515135831487925,7,22.99385512163917,-1000,-101.89013583148792,8.930847668087777,-1000,-10.348764839280179,0,0
6246,0.7,1.728,-104.62456261857125,3.424430056988764e-07,-64.84884751383174,267,13.385773888535766,-1000,-103.22384751383174,15.24548194650287,-1000,15.24548194650287,0,0
7265,0.7,1.728,-104.62456261857125,1.8987580432006685e-06,-57.406641685067996,13,13.463811719849872,-1000,-95.781641685068,13.733011521639758,-1000,13.733011521639758,0,0
7366,0.7,1.728,-104.62456261857125,2.4702264447443172e-08,-76.83162469964718,13,7.1904473843696195,-1000,-115.20662469964718,11.693263718357233,-1000,10.680335293621258,0,0
5868,0.7,1.728,-104.62456261857125,2.6224763368073965e-06,-55.913192359045624,138,16.31423071353032,-1000,-94.28819235904562,9.364196339260404,-1000,-0.37557754659250353,0,0
9578,0.7,1.728,-104.62456261857125,4.4049639732282084e-07,-64.01295263396058,146,9.594693905787366,-1000,-102.38795263396058,15.427772119324246,-1000,15.427772119324246,0,0
9639,0.7,1.728,-104.62456261857125,1.0667996476062933e-06,-59.737568850019144,274,23.721056405786143,-1000,-98.11256885001914,15.508642952467444,-1000,15.508642952467444,0,0
925,0.7,1.728,-104.62456261857125,3.5309931603136686e-09,-85.4559180779911,18,6.194427082300734,-1000,-123.8309180779911,12.146719316158553,-1000,9.54574509392847,0,0
2087,0.7,1.728,-104.62456261857125,2.805308360310604e-07,-66.07610496253685,259,8.646870220610623,-1000,-104.45110496253685,13.32204076998371,-1000,13.32204076998371,0,0
7701,0.7,1.728,-104.62456261857125,0.0002682982589662041,-35.86140261626778,14,14.613534348691957,-1000,-74.23640261626778,14.206164317442102,-1000,14.206164317442102,0,0
8575,0.7,1.728,-104.62456261857125,3.121543263393637e-05,-45.204856077681654,16,14.584639881575391,-1000,-83.57985607768165,14.275920432772374,-1000,14.275920432772374,0,0
750,0.7,1.728,-104.62456261857125,8.880647584818186e-06,-50.62589779661545,256,15.895060791918667,-1000,-89.00089779661545,12.948135746915224,-1000,12.948135746915224,0,0
2047,0.7,1.728,-104.62456261857125,1.40137055778111e-08,-81.14543291712269,130,0.8391465039372719,-1000,-119.52043291712269,12.64842672513117,-1000,12.64842672513117,0,0
7539,0.7,1.728,-104.62456261857125,2.8014565762099426e-07,-65.67724280310429,142,14.509963060366204,-1000,-104.05224280310429,15.099875838090739,-1000,15.099875838090739,0,0
8816,0.7,1.728,-104.62456261857125,6.864062700212394e-08,-72.24041622687751,144,8.24483885828785,-1000,-110.61541622687751,9.7157088114554,-1000,-9.176039840540323,0,0
8945,0.7,1.728,-104.62456261857125,0.0020865228603785296,-27.333679353738177,145,8.885608560939705,-1000,-65.70867935373818,11.800492802561392,-1000,10.551593502129553,0,0
4946,0.7,1.728,-104.62456261857125,1.8572821444331818e-08,-77.58709123500125,265,11.832132094975506,-1000,-115.96209123500125,16.082140888522098,-1000,16.082140888522098,0,0
6115,0.7,1.728,-104.62456261857125,5.273116222164765e-09,-85.42829755400899,139,0.7554708083155646,-1000,-123.80329755400899,12.689481786334436,-1000,10.2259987916439,0,0
9612,0.7,1.728,-104.62456261857125,1.365091801558423e-08,-78.94361292291906,274,11.527764123177988,-1000,-117.31861292291906,14.115079238832951,-1000,14.115079238832951,0,0
1460,0.7,1.728,-104.62456261857125,9.281382185612166e-08,-70.39022533247211,136,18.126091607084845,-1000,-108.76522533247211,12.01996631996529,-1000,12.01996631996529,0,0
2154,0.7,1.728,-104.62456261857125,8.991690858621229e-08,-71.26546630074665,3,6.9177928796730725,-1000,-109.64046630074665,15.380427746082542,-1000,15.380427746082542,0,0
4501,0.7,1.728,-104.62456261857125,1.5596969502029484e-08,-80.89917960759831,135,0.36928400246499393,-1000,-119.27417960759831,11.965928577147448,-1000,10.055908706131268,0,0
